السنة,السنة ميلادي,المنطقة الإدارية,الإدارة العامة بمنطقة/محافظة,إدارة التعليم,المرحلة ,السلطة,مكتب التعليم,جنس المدرسة, جملة سعودي,جملة غير سعودي, جملة طلاب
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بالمزاحمية وضرما,بنات,2296,182,2478
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بالمزاحمية وضرما,بنين,2198,175,2373
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بالملز,بنات,3319,6525,9844
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بالملز,بنين,3769,6467,10236
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بالنسيم,بنات,7544,1926,9470
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بالنسيم,بنين,7114,2212,9326
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بثادق وحريملاء,بنات,757,109,866
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بثادق وحريملاء,بنين,814,131,945
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم برماح,بنات,1057,76,1133
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم برماح,بنين,916,63,979
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بطويق,بنات,16619,915,17534
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بطويق,بنين,15400,1106,16506
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بقرطبة,بنات,13250,1385,14635
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,حكومي,مكتب التعليم بقرطبة,بنين,11912,1500,13412
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم العالمي والأجنبي بالرياض - بنات,بنات,6375,10811,17186
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم العالمي والأجنبي بالرياض - بنات,بنين,7175,17143,24318
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالدرعية,بنات,132,17,149
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالروضة,بنات,2361,216,2577
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالسلي,بنات,329,53,382
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالشفا,بنات,1364,194,1558
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالعارض,بنات,5536,124,5660
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالعريجاء,بنات,1919,137,2056
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالعليا,بنات,3475,347,3822
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالمزاحمية وضرما,بنات,228,14,242
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالملز,بنات,569,240,809
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بالنسيم,بنات,2132,168,2300
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم برماح,بنات,69,8,77
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بطويق,بنات,3836,178,4014
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,أهلي,مكتب التعليم بقرطبة,بنات,4027,196,4223
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالدرعية,بنات,1069,3,1072
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالروضة,بنات,3096,16,3112
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالسلي,بنات,2883,20,2903
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالشفا,بنات,2547,23,2570
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالعارض,بنات,3066,6,3072
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالعريجاء,بنات,3032,27,3059
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالعليا,بنات,2248,40,2288
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالمزاحمية وضرما,بنات,880,0,880
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالملز,بنات,1322,47,1369
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بالنسيم,بنات,2924,52,2976
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بثادق وحريملاء,بنات,292,0,292
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم برماح,بنات,353,0,353
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بطويق,بنات,5662,18,5680
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم بقرطبة,بنات,3278,35,3313
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,حكومي,مكتب التعليم لمعهد العاصمة - بنات,بنات,162,4,166
1446,2025,الرياض,الرياض,الإدارة العامة للتعليم بمنطقة الرياض,رياض الأطفال,عالمي وأجنبي,مكتب التعليم العالمي والأجنبي بالرياض - بنات,بنات,13770,14977,28747
1446,2025,الشرقية,الاحساء,الإدارة العامة للتعليم بمحافظة الاحساء,المرحلة الإبتدائية,أهلي,مكتب التعليم بالمبرز,بنات,530,42,572
1446,2025,الشرقية,الاحساء,الإدارة العامة للتعليم بمحافظة الاحساء,المرحلة الإبتدائية,أهلي,مكتب التعليم بالمبرز,بنين,631,61,692
